SampleID	Locus	Reads	OutputDada2	OutputPostprocessing
A05_11SI_12000PR_042024_SI_IX_S310_L006	Pf3D7_14_v3-1956056-1956330-1B	37787	37386	37386
A05_11SI_12000PR_042024_SI_IX_S310_L006	Pf3D7_14_v3-1956365-1956639-1B	0	0	0
A05_11SI_12000PR_042024_SI_IX_S310_L006	Pf3D7_14_v3-1957218-1957480-1B	0	0	0
A05_11SI_12000PR_042024_SI_IX_S310_L006	Pf3D7_14_v3-2481033-2481276-1B	26158	25895	25895
A05_11SI_12000PR_042024_SI_IX_S310_L006	Pf3D7_02_v3-320652-320949-2	0	0	0
A05_11SI_12000PR_042024_SI_IX_S310_L006	Pf3D7_03_v3-240957-241256-2	0	0	0
A05_11SI_12000PR_042024_SI_IX_S310_L006	Pf3D7_05_v3-615379-615678-2	0	0	0
A05_11SI_12000PR_042024_SI_IX_S310_L006	Pf3D7_06_v3-857454-857753-2	0	0	0
A05_11SI_12000PR_042024_SI_IX_S310_L006	Pf3D7_08_v3-1365750-1365999-2	0	0	0
A05_11SI_12000PR_042024_SI_IX_S310_L006	Pf3D7_08_v3-1366575-1366822-2	0	0	0
A05_11SI_12000PR_042024_SI_IX_S310_L006	Pf3D7_08_v3-1370814-1371045-2	0	0	0
A05_11SI_12000PR_042024_SI_IX_S310_L006	Pf3D7_08_v3-1375205-1375450-2	0	0	0
A05_11SI_12000PR_042024_SI_IX_S310_L006	Pf3D7_08_v3-1386786-1387035-2	0	0	0
A05_11SI_12000PR_042024_SI_IX_S310_L006	Pf3D7_11_v3-1902041-1902278-2	0	0	0
A05_11SI_12000PR_042024_SI_IX_S310_L006	Pf3D7_11_v3-1950431-1950680-2	0	0	0
A05_11SI_12000PR_042024_SI_IX_S310_L006	Pf3D7_11_v3-1968050-1968296-2	0	0	0
A05_11SI_12000PR_042024_SI_IX_S310_L006	Pf3D7_11_v3-2001725-2001999-2	0	0	0
A05_11SI_12000PR_042024_SI_IX_S310_L006	Pf3D7_13_v3-2770591-2770863-2	0	0	0
A05_11SI_12000PR_042024_SI_IX_S310_L006	Pf3D7_13_v3-2814583-2814832-2	0	0	0
A05_11SI_12000PR_042024_SI_IX_S310_L006	Pf3D7_13_v3-2840447-2840746-2	0	0	0
A05_11SI_12000PR_042024_SI_IX_S310_L006	Pf3D7_03_v3-221295-221532-2	0	0	0
A05_11SI_12000PR_042024_SI_IX_S310_L006	Pf3D7_03_v3-980853-981120-2	0	0	0
A05_11SI_12000PR_042024_SI_IX_S310_L006	Pf3D7_04_v3-1083299-1083563-2	0	0	0
A05_11SI_12000PR_042024_SI_IX_S310_L006	Pf3D7_04_v3-748585-748822-2	0	0	0
A05_11SI_12000PR_042024_SI_IX_S310_L006	Pf3D7_07_v3-403487-403750-2	0	0	0
A05_11SI_12000PR_042024_SI_IX_S310_L006	Pf3D7_07_v3-405517-405773-2	0	0	0
A05_11SI_12000PR_042024_SI_IX_S310_L006	Pf3D7_08_v3-550057-550318-2	0	0	0
A05_11SI_12000PR_042024_SI_IX_S310_L006	Pf3D7_12_v3-2092654-2092884-2	0	0	0
A05_11SI_12000PR_042024_SI_IX_S310_L006	Pf3D7_13_v3-1725124-1725365-2	0	0	0
A05_11SI_12000PR_042024_SI_IX_S310_L006	Pf3D7_13_v3-1725379-1725652-2	1	1	1
A05_11SI_12000PR_042024_SI_IX_S310_L006	Pf3D7_13_v3-1725887-1726123-2	0	0	0
A05_11SI_12000PR_042024_SI_IX_S310_L006	Pf3D7_13_v3-1726174-1726408-2	0	0	0
A05_11SI_12000PR_042024_SI_IX_S310_L006	Pf3D7_14_v3-294503-294768-2	0	0	0
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_01_v3-145388-145662-1A	517	511	511
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_01_v3-162867-163115-1A	3897	3759	3759
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_01_v3-181512-181761-1A	2389	2370	2370
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_01_v3-455794-456054-1A	336	335	335
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_01_v3-528859-529104-1A	6721	6655	6655
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_01_v3-535965-536239-1A	1190	1186	1186
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_02_v3-290580-290821-1A	1209	1204	1204
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_02_v3-291770-292017-1A	928	924	924
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_02_v3-470437-470709-1A	1372	1359	1359
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_02_v3-503040-503288-1A	1845	1832	1832
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_02_v3-628941-629172-1A	559	552	552
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_02_v3-630641-630907-1A	1457	1451	1451
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_03_v3-85507-85756-1A	238	236	236
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_03_v3-515418-515657-1A	2991	2978	2978
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_03_v3-653961-654206-1A	1203	1177	1177
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_03_v3-855426-855697-1A	1090	1085	1085
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_03_v3-891553-891827-1A	1111	1107	1107
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_04_v3-109939-110184-1A	3105	3065	3065
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_04_v3-115455-115684-1A	2900	2883	2883
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_04_v3-133581-133830-1A	836	833	833
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_04_v3-133928-134154-1A	2137	2124	2124
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_04_v3-140317-140548-1A	2243	2240	2240
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_04_v3-141741-141990-1A	3414	3381	3381
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_04_v3-284121-284364-1A	1275	1272	1272
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_04_v3-316593-316858-1A	3669	3651	3651
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_04_v3-544454-544718-1A	1773	1766	1766
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_04_v3-648065-648332-1A	1022	1019	1019
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_04_v3-900526-900759-1A	982	982	982
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_04_v3-1005938-1006187-1A	1197	1183	1183
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_04_v3-1037644-1037891-1A	453	451	451
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_04_v3-1113397-1113639-1A	2123	2111	2111
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_05_v3-213027-213251-1A	481	479	479
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_05_v3-350808-351052-1A	1678	1671	1671
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_05_v3-369676-369949-1A	692	678	678
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_05_v3-395887-396136-1A	902	895	895
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_05_v3-550803-551072-1A	1758	1737	1737
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_05_v3-641131-641404-1A	982	965	965
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_05_v3-668763-669004-1A	1974	1963	1963
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_05_v3-796518-796759-1A	1004	995	995
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_05_v3-1188456-1188706-1A	3263	3249	3249
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_05_v3-1322099-1322341-1A	393	338	338
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_06_v3-145285-145531-1A	2799	2784	2784
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_06_v3-176108-176338-1A	483	483	483
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_06_v3-416462-416720-1A	2080	1999	1999
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_06_v3-532166-532407-1A	5120	5040	5040
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_06_v3-851492-851765-1A	4598	4477	4477
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_06_v3-1115900-1116168-1A	1899	1883	1883
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_06_v3-1128558-1128797-1A	1168	1161	1161
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_06_v3-1135605-1135855-1A	1097	1091	1091
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_06_v3-1136091-1136364-1A	2701	2665	2665
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_06_v3-1140900-1141174-1A	1741	1725	1725
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_06_v3-1192628-1192867-1A	1027	1021	1021
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_06_v3-1197245-1197515-1A	3215	3201	3201
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_06_v3-1235395-1235658-1A	582	581	581
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_06_v3-1282656-1282930-1A	2021	2014	2014
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_07_v3-105172-105442-1A	1228	1217	1217
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_07_v3-432832-433091-1A	3710	3654	3654
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_07_v3-475313-475545-1A	581	580	580
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_07_v3-627351-627625-1A	868	867	867
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_07_v3-717260-717493-1A	1820	1808	1808
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_07_v3-729480-729750-1A	1764	1746	1746
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_07_v3-1028330-1028603-1A	1443	1433	1433
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_07_v3-1043981-1044225-1A	2279	2267	2267
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_07_v3-1066661-1066903-1A	1419	1415	1415
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_07_v3-1149367-1149613-1A	2679	2659	2659
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_08_v3-102277-102527-1A	2004	1995	1995
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_08_v3-336421-336651-1A	671	669	669
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_08_v3-399693-399961-1A	4113	4089	4089
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_08_v3-412801-413062-1A	538	535	535
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_08_v3-476232-476475-1A	627	625	625
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_08_v3-585331-585590-1A	205	205	205
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_08_v3-585703-585949-1A	1316	1308	1308
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_08_v3-585993-586266-1A	3699	3672	3672
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_08_v3-1056678-1056903-1A	2187	2174	2174
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_08_v3-1099719-1099977-1A	563	563	563
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_08_v3-1176313-1176549-1A	1921	1900	1900
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_08_v3-1313088-1313338-1A	624	622	622
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_08_v3-1314717-1314986-1A	518	514	514
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_08_v3-1344618-1344845-1A	540	534	534
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_09_v3-82006-82236-1A	914	911	911
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_09_v3-163813-164052-1A	777	774	774
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_09_v3-164045-164311-1A	4709	4686	4686
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_09_v3-202854-203106-1A	1625	1616	1616
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_09_v3-270915-271160-1A	2340	2321	2321
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_09_v3-516735-517007-1A	1021	1017	1017
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_09_v3-595828-596094-1A	1426	1423	1423
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_09_v3-685560-685825-1A	153	149	149
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_09_v3-1015103-1015350-1A	67	66	66
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_09_v3-1406342-1406614-1A	4677	4652	4652
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_10_v3-992331-992603-1A	1597	1565	1565
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_10_v3-992596-992869-1A	537	530	530
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_10_v3-1386657-1386909-1A	1057	1051	1051
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_10_v3-1392371-1392620-1A	1062	1060	1060
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_10_v3-1414337-1414596-1A	1821	1810	1810
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_10_v3-1414599-1414832-1A	947	944	944
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_11_v3-115913-116184-1A	1186	1178	1178
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_11_v3-119432-119705-1A	1577	1566	1566
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_11_v3-408285-408534-1A	1557	1552	1552
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_11_v3-408543-408771-1A	1497	1492	1492
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_11_v3-497277-497548-1A	1232	1225	1225
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_11_v3-1006693-1006917-1A	1280	1275	1275
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_11_v3-1018781-1019053-1A	704	689	689
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_11_v3-1019050-1019319-1A	0	0	0
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_11_v3-1127074-1127316-1A	1409	1397	1397
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_11_v3-1293919-1294168-1A	1286	1282	1282
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_11_v3-1294664-1294910-1A	5534	5503	5503
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_11_v3-1295103-1295335-1A	1082	1079	1079
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_11_v3-1295371-1295597-1A	128	128	128
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_11_v3-1374917-1375148-1A	58	58	58
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_11_v3-1375807-1376056-1A	478	474	474
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_11_v3-1376058-1376305-1A	1226	1220	1220
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_11_v3-1816152-1816378-1A	1123	1119	1119
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_11_v3-1934962-1935236-1A	1150	1146	1146
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_12_v3-63081-63314-1A	1054	1047	1047
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_12_v3-233418-233671-1A	1559	1552	1552
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_12_v3-529495-529767-1A	2604	2593	2593
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_12_v3-659881-660127-1A	2106	2096	2096
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_12_v3-684011-684240-1A	578	572	572
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_12_v3-857050-857323-1A	1391	1364	1364
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_12_v3-1959644-1959891-1A	1036	1028	1028
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_13_v3-146695-146934-1A	1583	1572	1572
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_13_v3-156456-156685-1A	223	222	222
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_13_v3-156713-156986-1A	1329	1324	1324
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_13_v3-388138-388408-1A	2686	2670	2670
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_13_v3-479569-479811-1A	870	862	862
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_13_v3-815862-816091-1A	172	170	170
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_13_v3-852647-852921-1A	1596	1583	1583
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_13_v3-911757-912005-1A	1562	1552	1552
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_13_v3-935613-935884-1A	2824	2750	2750
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_13_v3-1004740-1005002-1A	179	176	176
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_13_v3-1146764-1147010-1A	3190	3159	3159
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_13_v3-1233093-1233332-1A	1519	1496	1496
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_13_v3-1265494-1265726-1A	1427	1422	1422
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_13_v3-1350855-1351093-1A	1209	1200	1200
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_13_v3-1406713-1406975-1A	1590	1575	1575
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_13_v3-1419363-1419626-1A	678	671	671
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_13_v3-1465616-1465890-1A	6795	6631	6631
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_13_v3-1465901-1466157-1A	2339	2328	2328
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_13_v3-1876391-1876664-1A	34	34	34
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_13_v3-2114242-2114482-1A	1210	1204	1204
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_13_v3-2114829-2115090-1A	2224	2210	2210
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_13_v3-2545065-2545291-1A	746	745	745
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_14_v3-106867-107115-1A	160	160	160
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_14_v3-120101-120365-1A	2073	2058	2058
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_14_v3-137398-137668-1A	857	825	825
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_14_v3-279563-279833-1A	2165	2150	2150
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_14_v3-377765-378020-1A	917	915	915
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_14_v3-407306-407542-1A	811	802	802
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_14_v3-421322-421547-1A	380	379	379
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_14_v3-771407-771633-1A	1230	1220	1220
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_14_v3-921176-921432-1A	1055	1045	1045
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_14_v3-1038300-1038538-1A	1034	1032	1032
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_14_v3-1166107-1166371-1A	1444	1437	1437
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_14_v3-1392837-1393086-1A	1999	1986	1986
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_14_v3-1992121-1992370-1A	1043	1033	1033
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_14_v3-2004362-2004606-1A	519	515	515
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_14_v3-2020604-2020849-1A	1575	1563	1563
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_14_v3-2260533-2260765-1A	1090	1083	1083
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_14_v3-2355614-2355853-1A	820	817	817
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_14_v3-2695837-2696082-1A	1016	1015	1015
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_14_v3-2733345-2733593-1A	2519	2513	2513
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_14_v3-2858894-2859160-1A	2715	2699	2699
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_14_v3-3124416-3124655-1A	4160	4124	4124
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_14_v3-3125801-3126073-1A	1540	1487	1487
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_14_v3-3214249-3214516-1A	4706	4683	4683
A06_0SI_110PR_042024_SI_IX_S311_L006	PKNH_12_v2-198869-199113-1AB	0	0	0
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_13_v3-1041593-1041860-1AB	2060	2058	2058
A06_0SI_110PR_042024_SI_IX_S311_L006	PmUG01_12_v1-1397996-1398245-1AB	0	0	0
A06_0SI_110PR_042024_SI_IX_S311_L006	PocGH01_12_v1-1106456-1106697-1AB	0	0	0
A06_0SI_110PR_042024_SI_IX_S311_L006	PvP01_12_v1-1184983-1185208-1AB	0	0	0
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_08_v3-1365709-1365954-1B	13066	12899	12899
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_08_v3-1366626-1366856-1B	4092	3958	3958
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_08_v3-1370603-1370853-1B	8604	8153	8153
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_08_v3-1375025-1375284-1B	119	117	117
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_08_v3-1386795-1387043-1B	17668	17360	17360
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_11_v3-1294284-1294580-1B	4732	4696	0
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_11_v3-1902034-1902278-1B	0	0	0
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_11_v3-1950401-1950636-1B	0	0	0
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_11_v3-1968031-1968273-1B	0	0	0
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_11_v3-2001721-2001954-1B	0	0	0
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_11_v3-2001969-2002222-1B	0	0	0
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_13_v3-1465010-1465307-1B	24627	24392	0
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_13_v3-2770621-2770854-1B	7486	7365	7365
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_13_v3-2780346-2780575-1B	6762	6726	6726
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_13_v3-2814606-2814855-1B	23316	23151	23151
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_13_v3-2816310-2816554-1B	16533	16403	16403
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_13_v3-2840462-2840736-1B	3327	3288	3288
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_13_v3-2841390-2841688-1B2	87	87	0
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_13_v3-2844334-2844629-1B2	7309	7239	0
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_14_v3-854128-854427-1B	0	0	0
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_03_v3-221185-221419-1B	6351	6327	6327
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_03_v3-221463-221712-1B	14969	14778	14778
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_03_v3-980765-980997-1B	0	0	0
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_03_v3-981574-981823-1B	0	0	0
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_03_v3-981921-982191-1B	0	0	0
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_03_v3-982299-982523-1B	0	0	0
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_04_v3-1077327-1077562-1B	0	0	0
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_04_v3-1082776-1083049-1B	0	0	0
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_04_v3-1083095-1083331-1B	0	0	0
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_04_v3-1083411-1083668-1B	0	0	0
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_14_v3-860289-860542-1B	0	0	0
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_14_v3-860834-861066-1B	0	0	0
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_01_v3-194742-194973-1B	9599	9493	9493
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_04_v3-748105-748359-1B	11340	11196	11196
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_04_v3-748374-748611-1B	12032	11974	11974
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_05_v3-958079-958350-1B	12645	12479	12479
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_05_v3-958372-958608-1B	13363	13285	13285
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_05_v3-958920-959168-1B	19425	19301	19301
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_05_v3-960810-961048-1B	15053	14887	14887
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_05_v3-961511-961758-1B	25182	25086	25086
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_06_v3-1214815-1215069-1B	0	0	0
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_06_v3-1215236-1215502-1B	0	0	0
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_06_v3-1215495-1215756-1B	0	0	0
A06_0SI_110PR_042024_SI_IX_S311_L006	Pf3D7_07_v3-403479-403716-1B	14226	14130	14130
